2022-12-13 14:54:49,226 INFO  Logger.cs: 70 - 
2022-12-13 14:58:31,114 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-13 14:58:37,717 INFO  SwAddin.cs: 294 - Assembly export called for file Windmill.SLDASM
2022-12-13 14:58:37,717 INFO  SwAddin.cs: 299 - Save is required
2022-12-13 14:58:37,718 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-13 14:58:37,955 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-13 14:58:37,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Windmill.SLDASM
2022-12-13 14:58:37,959 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Windmill.SLDASM
2022-12-13 14:58:37,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Windmill.SLDASM
2022-12-13 14:58:37,961 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 14:58:37,963 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 14:58:37,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBase-1
2022-12-13 14:58:37,965 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 14:58:37,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBase-1
2022-12-13 14:58:37,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBlades-1
2022-12-13 14:58:37,968 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 14:58:37,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBlades-1
2022-12-13 14:58:37,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Windmill.SLDASM
2022-12-13 14:58:37,969 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Windmill.SLDASM
2022-12-13 14:58:37,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Windmill.SLDASM
2022-12-13 14:58:37,971 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 14:58:37,972 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 14:58:37,973 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBase-1
2022-12-13 14:58:37,974 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 14:58:37,975 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBase-1
2022-12-13 14:58:37,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBlades-1
2022-12-13 14:58:37,976 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 14:58:37,977 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBlades-1
2022-12-13 14:58:38,083 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-13 14:58:38,083 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-13 14:58:38,086 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-13 14:58:40,950 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-12-13 14:58:42,978 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Windmill.SLDASM
2022-12-13 14:58:42,979 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Windmill.SLDASM
2022-12-13 14:58:42,979 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Windmill.SLDASM
2022-12-13 14:58:42,983 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 14:58:42,984 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 14:58:42,984 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBase-1
2022-12-13 14:58:43,015 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 14:58:43,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBase-1
2022-12-13 14:58:43,017 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBlades-1
2022-12-13 14:58:43,018 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 14:58:43,018 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBlades-1
2022-12-13 14:58:43,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Windmill.SLDASM
2022-12-13 14:58:43,019 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Windmill.SLDASM
2022-12-13 14:58:43,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Windmill.SLDASM
2022-12-13 14:58:43,020 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 14:58:43,020 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 14:58:43,020 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBase-1
2022-12-13 14:58:43,021 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 14:58:43,021 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBase-1
2022-12-13 14:58:43,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBlades-1
2022-12-13 14:58:43,022 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 14:58:43,022 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBlades-1
2022-12-13 14:58:43,088 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-13 15:00:34,023 INFO  SwAddin.cs: 294 - Assembly export called for file Windmill.SLDASM
2022-12-13 15:00:34,024 INFO  SwAddin.cs: 299 - Save is required
2022-12-13 15:00:34,024 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-13 15:00:34,232 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-13 15:00:34,234 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Windmill.SLDASM
2022-12-13 15:00:34,235 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Windmill.SLDASM
2022-12-13 15:00:34,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Windmill.SLDASM
2022-12-13 15:00:34,236 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 15:00:34,237 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 15:00:34,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBase-1
2022-12-13 15:00:34,239 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 15:00:34,240 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBase-1
2022-12-13 15:00:34,240 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBlades-1
2022-12-13 15:00:34,241 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 15:00:34,242 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBlades-1
2022-12-13 15:00:34,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Windmill.SLDASM
2022-12-13 15:00:34,245 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Windmill.SLDASM
2022-12-13 15:00:34,247 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Windmill.SLDASM
2022-12-13 15:00:34,248 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 15:00:34,249 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 15:00:34,249 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBase-1
2022-12-13 15:00:34,250 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 15:00:34,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBase-1
2022-12-13 15:00:34,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBlades-1
2022-12-13 15:00:34,252 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 15:00:34,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBlades-1
2022-12-13 15:00:34,412 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-13 15:00:34,413 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-13 15:00:34,417 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-13 15:00:39,440 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-13 15:01:38,933 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-12-13 15:01:41,434 INFO  ExportHelperExtension.cs: 347 - Creating joint Blade_Link
2022-12-13 15:01:41,461 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-12-13 15:01:41,463 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-12-13 15:01:41,684 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2022-12-13 15:01:41,688 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-12-13 15:01:41,688 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-12-13 15:01:41,689 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-12-13 15:01:41,727 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-12-13 15:01:43,986 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Blade_Link failed
2022-12-13 15:01:44,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Windmill.SLDASM
2022-12-13 15:01:44,150 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Windmill.SLDASM
2022-12-13 15:01:44,150 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Windmill.SLDASM
2022-12-13 15:01:44,151 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 15:01:44,151 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 15:01:44,152 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBase-1
2022-12-13 15:01:44,153 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 15:01:44,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBase-1
2022-12-13 15:01:44,154 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from WindmillBlades-1
2022-12-13 15:01:44,154 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 15:01:44,155 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in WindmillBlades-1
2022-12-13 15:01:44,155 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Windmill.SLDASM
2022-12-13 15:01:44,155 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Windmill.SLDASM
2022-12-13 15:01:44,156 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Windmill.SLDASM
2022-12-13 15:01:44,156 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-13 15:01:44,157 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-13 15:01:44,157 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBase-1
2022-12-13 15:01:44,157 INFO  ExportHelperExtension.cs: 1136 - Found 24 in WindmillBase-1
2022-12-13 15:01:44,158 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBase-1
2022-12-13 15:01:44,158 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from WindmillBlades-1
2022-12-13 15:01:44,159 INFO  ExportHelperExtension.cs: 1136 - Found 27 in WindmillBlades-1
2022-12-13 15:01:44,159 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in WindmillBlades-1
2022-12-13 15:01:44,247 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-13 15:09:16,194 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
